id,name,categ_id,type,uom_id,uom_po_id,default_code,barcode,list_price,taxes_id,supplier_taxes_id,seller_ids/name/id,seller_ids/price
nexterp_demo_product_1520,Tuc Paprika 100Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_6461,5410041435900,3.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_437,2.1
nexterp_demo_product_1521,Tuc Rosii 100Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_6466,7622210764188,3.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_498,2.8
nexterp_demo_product_1522,Tuc Seminte 100Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_6463,7622210764270,3.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_518,2.28
nexterp_demo_product_1523,Turta Dulce Simpla Vrac,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_6685,4820043335466,9.48,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_217,7.58
nexterp_demo_product_1524,Turta Dulce Umpluta 2Kg/Cutie,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4557,4820174290047,10.90,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_438,7.09
nexterp_demo_product_1525,Turta Dulce Umpluta Caise 250Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_28594,4820043330959,3.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_532,2.4
nexterp_demo_product_1526,Turta Dulce Umpluta Cu Caise Vrac,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4558,4820043333561,9.90,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_369,5.94
nexterp_demo_product_1527,Turta Dulce Umpluta Cu Cirese Vrac,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4559,4820043333752,9.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_321,6.18
nexterp_demo_product_1528,Turta Dulce Umpluta Visine 250Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_28793,4820043332809,3.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_283,2.4
nexterp_demo_product_1529,Twix Simplu 50 Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4610,5000159459228,1.99,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_455,1.49
nexterp_demo_product_1530,Twix Xtra 75 Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4713,5900951028502,2.40,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_434,1.92
nexterp_demo_product_1531,Vel Pitar Mix Pretzel Crackers 400Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4866,5941143025060,5.80,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_191,4.64
nexterp_demo_product_1532,Viva Capsuni 100Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4910,5941311002039,2.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_255,2
nexterp_demo_product_1533,Viva Pernite Alune 100 Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_289335,5941311001957,2.29,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_552,1.6
nexterp_demo_product_1534,Viva Pernite Alune 200Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_6233,5941311001681,3.70,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_569,2.78
nexterp_demo_product_1535,Viva Pernite Cacao 100 Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4908,5941311001506,2.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_567,1.63
nexterp_demo_product_1536,Viva Pernite Cacao 200Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_6232,5941311001674,3.39,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_449,2.03
nexterp_demo_product_1537,Viva Pernite Capsuni 200Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_28281,5941311001704,3.70,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_192,2.78
nexterp_demo_product_1538,Viva Pernite Vanilie 100Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4909,5941311001988,2.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_514,1.5
nexterp_demo_product_1539,Viva Pernite Vanilie 200Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_28874,5941311001698,3.70,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_183,2.96
nexterp_demo_product_1540,Viva Rolls Banane 100Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_6231,5941311014797,2.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_360,1.63
nexterp_demo_product_1541,Viva Rolls Cacao 100Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4932,5941311011956,2.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_268,1.88
nexterp_demo_product_1542,Viva Rolls Capsumi 100Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_6457,5941311013882,2.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_452,2
nexterp_demo_product_1543,Winterfresh Mints Pastile 28Gr,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_4544,42189459,2.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_515,1.75
nexterp_demo_product_1544,Yokopop Acadea Rotunda,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_28443,8410805060024,0.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_217,0.33
nexterp_demo_product_1545,Zozole Drops Tub,Dulciuri,product,uom.product_uom_unit,uom.product_uom_unit,ST_346492,5900353554548,0.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_272,0.4
nexterp_demo_product_1546,Arnos Conchiglie 400Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346521,6420173372034,2.80,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_215,1.96
nexterp_demo_product_1547,Arnos Fidea De Casa 200Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346519,6420173600014,2.61,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_119,1.96
nexterp_demo_product_1548,Arnos Macaroane 400Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5362,6420173382019,2.90,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_182,2.18
nexterp_demo_product_1549,Arnos Penne Rigate 400Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346520,6420173342013,2.80,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_296,1.82
nexterp_demo_product_1550,Arnos Taitei De Casa 200Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346518,6420173220205,3.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_303,2.25
nexterp_demo_product_1551,Arpacas Boromir,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5400,5941487001706,3.80,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_336,3.04
nexterp_demo_product_1552,Arpagic,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5690,853,7.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_284,5.63
nexterp_demo_product_1553,Arpis Gris Din Grau,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5076,5941634000057,2.70,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_45,1.89
nexterp_demo_product_1554,Atifco Arpacas Ambalat 1Kg.,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4882,5941288000465,2.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_461,1.75
nexterp_demo_product_1555,Atifco Fasole Alba Boabe 900Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4881,5941288000120,9.90,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_255,7.92
nexterp_demo_product_1556,Atifco Fasole Alba Boabe Kidney 900Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346496,5941886600203,10.90,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_87,6.54
nexterp_demo_product_1557,Atifco Malai Grisat 500G,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5116,5941905077658,1.56,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_91,1.01
nexterp_demo_product_1558,Atifco Ulei Fl Soarelui 1L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_27747,5948778000240,4.15,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_251,2.7
nexterp_demo_product_1559,Baneasa Conchiglie 400Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289885,5941142000112,3.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_508,2.1
nexterp_demo_product_1560,Baneasa Cornetti Rigati 400Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289984,5941142000082,3.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_441,2.45
nexterp_demo_product_1561,Baneasa Fidea De Masa Cuiburi 200Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_28739,5941142000983,2.80,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_95,1.96
nexterp_demo_product_1562,Baneasa Fidea Vrac,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4858,5941142003755,6.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_189,3.9
nexterp_demo_product_1563,Baneasa Fusilli 400Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289886,5941142000105,3.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_119,2.8
nexterp_demo_product_1564,Baneasa Penne Rigate 400Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289887,5941142001003,3.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_131,2.45
nexterp_demo_product_1565,Baneasa Pesmet 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346604,5941142001911,4.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_310,2.93
nexterp_demo_product_1566,Baneasa Spaghetti 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5361,5941142000358,3.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_567,2.1
nexterp_demo_product_1567,Baneasa Taitei De Masa Cuiburi 200Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346408,5941142000976,2.80,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_506,2.1
nexterp_demo_product_1568,Barilla Paste Farfalle 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_290197,8076808060654,6.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_478,3.9
nexterp_demo_product_1569,Barilla Paste Fusilli 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289883,8076802085981,5.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_192,3.3
nexterp_demo_product_1570,Barilla Paste Gnocchi 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_290196,8076802085851,6.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_394,4.8
nexterp_demo_product_1571,Barilla Paste Penne 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_6474,8076802085738,5.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_20,4.13
nexterp_demo_product_1572,Barilla Spaghetoni Nr13 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346592,8076800195132,5.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_26,3.3
nexterp_demo_product_1573,Barilla Spaghettini Nr3 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289884,8076800195033,5.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_65,4.4
nexterp_demo_product_1574,Barilla Spaghettini Nr5 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346371,8076800195057,5.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_186,4.4
nexterp_demo_product_1575,Barilla Spaghettini Nr7 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346681,8076808150072,5.30,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_143,3.98
nexterp_demo_product_1576,Clever Spaghete 400Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_6295,5948703000284,1.99,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_365,1.29
nexterp_demo_product_1577,Crema Prajituri Cu Gust De Cafea 50Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346922,5941132015324,3.80,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_427,2.66
nexterp_demo_product_1578,Dobrogea Faina 000 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4755,5941006861668,4.20,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_569,2.52
nexterp_demo_product_1579,Drojdie Uscata 10Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346540,5948989000022,1.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_156,1.2
nexterp_demo_product_1580,Faina Alba Aro 1 Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346573,5948792051518,2.45,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_176,1.59
nexterp_demo_product_1581,Faina Alba Vera Verde 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_288854,5941878201883,2.20,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_524,1.32
nexterp_demo_product_1582,Fidea Cuiburi,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4859,5941142009740,6.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_514,3.9
nexterp_demo_product_1583,Fidea Cuiburi Nota 11 200Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5294,5949024300534,2.20,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_308,1.76
nexterp_demo_product_1584,Fidea Cuiburi Pasta Buona 3Kg/Sac,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4861,5941142011965,6.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_518,5.2
nexterp_demo_product_1585,Fidea Ionelli 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289724,6420581000109,5.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_284,3.25
nexterp_demo_product_1586,Fulgi De Cartofi 100Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_290026,5948792055523,1.99,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_163,1.59
nexterp_demo_product_1587,Gris Din Grau Aro 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289276,5948792051969,0.90,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_272,0.54
nexterp_demo_product_1588,Grisine 75Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346453,5948792020286,1.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_71,1.13
nexterp_demo_product_1589,Hutton Taitei Cuiburi 200Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_290011,5941894500854,2.40,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_309,1.8
nexterp_demo_product_1590,Malai Aro 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346972,5948792049430,2.20,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_365,1.43
nexterp_demo_product_1591,Malai Enache 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5366,6420223000030,3.70,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_498,2.78
nexterp_demo_product_1592,Naty Cocos 160 Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346992,5941311021276,2.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_524,1.63
nexterp_demo_product_1593,Orez Bob Lung Nota 11 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346571,5949024301579,5.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_241,3.3
nexterp_demo_product_1594,Orez Bob Rotund Nota 11 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346572,5949024302705,4.99,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_361,3.99
nexterp_demo_product_1595,Orez Deroni Camolino 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5282,5948825003859,8.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_222,5.6
nexterp_demo_product_1596,Orez Scotti Pentru Sarmale 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289148,5941832002730,6.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_555,4.5
nexterp_demo_product_1597,Otet Alimentar Regal 1 L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4918,5941311003623,3.70,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_163,2.22
nexterp_demo_product_1598,Pambac Macaroane 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4837,5941113100018,3.80,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_271,3.04
nexterp_demo_product_1599,Pambac Spaghete 500Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_28725,5941113000011,3.80,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_93,2.85
nexterp_demo_product_1600,Pesmet Lido Girbea 500G,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5058,5941611001039,1.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_273,0.7
nexterp_demo_product_1601,Piure Fulgi De Cartofi Distins 4 Portii,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5054,5941576000047,1.60,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_391,1.28
nexterp_demo_product_1602,Plasturi Cansinbant,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346527,8699721111007,1.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_539,0.65
nexterp_demo_product_1603,Praj Paradise Cu Jeleu 25Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_346454,8692806025459,0.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_572,0.33
nexterp_demo_product_1604,Prima Pasta Melci 300Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5296,5948935004920,1.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_222,1.13
nexterp_demo_product_1605,Prima Pasta Pene 300Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5292,5948935003060,1.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_437,1.05
nexterp_demo_product_1606,Prima Pasta Spagheti  300Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5295,5948935003718,1.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_19,1.13
nexterp_demo_product_1607,Prima Pasta Spirale 300Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5291,5948935003053,1.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_291,0.98
nexterp_demo_product_1608,Prima Pasta Taitei Ondulati 300Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5293,5948935003077,1.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_413,1.05
nexterp_demo_product_1609,Sare De Bucatarie Iodata,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5223,5946003101069,1.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_529,0.6
nexterp_demo_product_1610,Sare Iodata Alimentara 1Kg.,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5421,6423349000021,1.20,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_83,0.72
nexterp_demo_product_1611,Sare Iodata Defne Fina 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5398,6423349000014,1.99,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_20,1.49
nexterp_demo_product_1612,Sare Neiodata 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5422,6423349000038,1.20,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_284,0.78
nexterp_demo_product_1613,Scotti Orez Cu Bob Mare 1.1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5094,5941832000545,6.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_462,4.2
nexterp_demo_product_1614,Soia Fulgi,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_3969,2000000753706,10.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_203,8
nexterp_demo_product_1615,Taietai Cuiburi,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4860,5941142009757,6.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_486,4.55
nexterp_demo_product_1616,Taitei Cuiburi 200Gr.,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4838,5941113005085,1.80,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_12,1.17
nexterp_demo_product_1617,Taitei Cuiburi Nota 11 200Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289277,5949024300541,2.02,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_546,1.52
nexterp_demo_product_1618,Taitei Cuiburi Pasta Buona 3Kg/Sac,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4862,5941142011996,6.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_97,3.9
nexterp_demo_product_1619,Taitei/Fidea Ionelli 125Gr,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_27804,6420581000055,0.92,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_446,0.69
nexterp_demo_product_1620,Ulei Aro 1L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5281,5948792048457,5.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_251,4.4
nexterp_demo_product_1621,Ulei De Masline Cresta Extravirgin 1L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_6477,6420571000270,22.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_265,17.6
nexterp_demo_product_1622,Ulei De Masline Sansa 1L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289382,3800500967141,4.99,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_317,3.74
nexterp_demo_product_1623,Ulei Fl Soarelui Unirea 1L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_6513,5948990130794,4.31,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_368,3.45
nexterp_demo_product_1624,Ulei Rafinat Unisol 1L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5297,5948990130237,3.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_242,2.1
nexterp_demo_product_1625,Ulei Rapita Bunica 1L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4836,5941666000377,2.99,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_26,2.09
nexterp_demo_product_1626,Ulei Raza Soarelui 1L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_289725,5948990130312,5.76,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_513,3.74
nexterp_demo_product_1627,Ulei Surasul Soarelui 1L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_5368,6420309000817,4.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_394,3.6
nexterp_demo_product_1628,Untdelemn De La Bunica 1L,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_6652,5941705000016,6.00,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_441,3.6
nexterp_demo_product_1629,Zahar Margaritar 1Kg,Fainoase,product,uom.product_uom_unit,uom.product_uom_unit,ST_4872,5941223000079,3.49,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_266,2.62
nexterp_demo_product_1630,Foarfec Pt Taiat Crengi 25Mm L=700Mm,Foarfece Gradina,product,uom.product_uom_unit,uom.product_uom_unit,ST_3356,6421948990408,49.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_528,31.85
